,Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Return Rate,Monthly,Net Revenue
3435,2024-02-12,Melatonin,Sleep Aid,153,48.65,7443.45,0.23,1,USA,iHerb,0.006535947712418301,2024-02,7405.9895
3436,2024-02-12,Biotin,Vitamin,142,30.79,4372.18,0.15,1,Canada,Amazon,0.007042253521126761,2024-02,4346.0085
3437,2024-02-12,Green Tea Extract,Fat Burner,136,44.55,6058.8,0.2,1,UK,iHerb,0.007352941176470588,2024-02,6023.16
3438,2024-02-12,Iron Supplement,Mineral,136,49.31,6706.16,0.1,2,USA,Walmart,0.014705882352941176,2024-02,6617.402
3439,2024-02-12,Electrolyte Powder,Hydration,150,49.81,7471.5,0.02,1,Canada,iHerb,0.006666666666666667,2024-02,7422.6862
3440,2024-02-19,Whey Protein,Protein,139,35.15,4885.85,0.12,2,UK,Amazon,0.014388489208633094,2024-02,4823.986000000001
3441,2024-02-19,Vitamin C,Vitamin,159,30.48,4846.32,0.16,2,UK,Walmart,0.012578616352201259,2024-02,4795.1136
3442,2024-02-19,Fish Oil,Omega,147,57.36,8431.92,0.05,3,UK,Amazon,0.02040816326530612,2024-02,8268.444
3443,2024-02-19,Multivitamin,Vitamin,123,24.41,3002.43,0.16,0,USA,iHerb,0.0,2024-02,3002.43
3444,2024-02-19,Pre-Workout,Performance,167,42.6,7114.2,0.11,4,USA,Amazon,0.023952095808383235,2024-02,6962.544
3445,2024-02-19,BCAA,Amino Acid,163,45.09,7349.67,0.14,2,Canada,iHerb,0.012269938650306749,2024-02,7272.1152
3446,2024-02-19,Creatine,Performance,144,13.91,2003.04,0.09,2,Canada,Walmart,0.013888888888888888,2024-02,1977.7238
3447,2024-02-19,Zinc,Mineral,152,19.29,2932.08,0.17,0,USA,Amazon,0.0,2024-02,2932.08
3448,2024-02-19,Collagen Peptides,Protein,142,25.52,3623.84,0.01,3,USA,iHerb,0.02112676056338028,2024-02,3548.0456000000004
3449,2024-02-19,Magnesium,Mineral,143,13.74,1964.82,0.06,0,Canada,Amazon,0.0,2024-02,1964.82
3450,2024-02-19,Ashwagandha,Herbal,160,50.23,8036.8,0.04,1,USA,Walmart,0.00625,2024-02,7988.5792
3451,2024-02-19,Melatonin,Sleep Aid,157,40.06,6289.42,0.23,1,Canada,iHerb,0.006369426751592357,2024-02,6258.5738
3452,2024-02-19,Biotin,Vitamin,150,13.89,2083.5,0.01,1,UK,Walmart,0.006666666666666667,2024-02,2069.7489
3453,2024-02-19,Green Tea Extract,Fat Burner,155,19.51,3024.05,0.11,2,USA,Amazon,0.012903225806451613,2024-02,2989.3222
3454,2024-02-19,Iron Supplement,Mineral,140,40.68,5695.2,0.24,2,Canada,iHerb,0.014285714285714285,2024-02,5633.3664
3455,2024-02-19,Electrolyte Powder,Hydration,161,23.61,3801.21,0.11,3,USA,Amazon,0.018633540372670808,2024-02,3738.1713
3456,2024-02-26,Whey Protein,Protein,148,59.44,8797.12,0.02,0,USA,iHerb,0.0,2024-02,8797.12
3457,2024-02-26,Vitamin C,Vitamin,135,16.55,2234.25,0.22,0,USA,Walmart,0.0,2024-02,2234.25
3458,2024-02-26,Fish Oil,Omega,143,56.58,8090.94,0.17,3,USA,Walmart,0.02097902097902098,2024-02,7950.055799999999
3459,2024-02-26,Multivitamin,Vitamin,140,21.15,2961.0,0.18,0,Canada,Amazon,0.0,2024-02,2961.0
3460,2024-02-26,Pre-Workout,Performance,123,42.1,5178.3,0.17,1,UK,Amazon,0.008130081300813009,2024-02,5143.357
3461,2024-02-26,BCAA,Amino Acid,162,15.27,2473.74,0.2,4,USA,iHerb,0.024691358024691357,2024-02,2424.8759999999997
3462,2024-02-26,Creatine,Performance,125,34.38,4297.5,0.04,2,UK,Amazon,0.016,2024-02,4231.4904
3463,2024-02-26,Zinc,Mineral,142,43.55,6184.1,0.15,0,Canada,Amazon,0.0,2024-02,6184.1
3464,2024-02-26,Collagen Peptides,Protein,139,22.04,3063.56,0.09,2,USA,Walmart,0.014388489208633094,2024-02,3023.4472
3465,2024-02-26,Magnesium,Mineral,145,31.97,4635.65,0.2,4,UK,Amazon,0.027586206896551724,2024-02,4533.346
3466,2024-02-26,Ashwagandha,Herbal,140,41.09,5752.6,0.2,2,Canada,Amazon,0.014285714285714285,2024-02,5686.856000000001
3467,2024-02-26,Melatonin,Sleep Aid,147,13.5,1984.5,0.13,5,USA,Walmart,0.034013605442176874,2024-02,1925.775
3468,2024-02-26,Biotin,Vitamin,159,51.36,8166.24,0.19,1,USA,iHerb,0.006289308176100629,2024-02,8124.6384
3469,2024-02-26,Green Tea Extract,Fat Burner,166,24.76,4110.16,0.07,3,Canada,iHerb,0.018072289156626505,2024-02,4041.0796
3470,2024-02-26,Iron Supplement,Mineral,174,40.28,7008.72,0.06,2,USA,Walmart,0.011494252873563218,2024-02,6932.993600000001
3471,2024-02-26,Electrolyte Powder,Hydration,140,29.35,4109.0,0.21,1,UK,Walmart,0.007142857142857143,2024-02,4085.8135
3472,2024-03-04,Whey Protein,Protein,163,32.01,5217.63,0.15,0,Canada,iHerb,0.0,2024-03,5217.63
3473,2024-03-04,Vitamin C,Vitamin,177,35.39,6264.03,0.21,3,Canada,Walmart,0.01694915254237288,2024-03,6180.155699999999
3474,2024-03-04,Fish Oil,Omega,151,13.24,1999.24,0.03,2,USA,Amazon,0.013245033112582781,2024-03,1973.5544
3475,2024-03-04,Multivitamin,Vitamin,145,26.4,3828.0,0.1,3,UK,Amazon,0.020689655172413793,2024-03,3756.72
3476,2024-03-04,Pre-Workout,Performance,161,23.22,3738.42,0.08,3,Canada,iHerb,0.018633540372670808,2024-03,3674.3328
3477,2024-03-04,BCAA,Amino Acid,169,21.34,3606.46,0.05,3,Canada,iHerb,0.01775147928994083,2024-03,3545.641
3478,2024-03-04,Creatine,Performance,168,31.03,5213.04,0.21,3,Canada,Amazon,0.017857142857142856,2024-03,5139.4989
3479,2024-03-04,Zinc,Mineral,162,55.58,9003.96,0.08,0,USA,Walmart,0.0,2024-03,9003.96
3480,2024-03-04,Collagen Peptides,Protein,158,52.73,8331.34,0.02,3,UK,iHerb,0.0189873417721519,2024-03,8176.3138
3481,2024-03-04,Magnesium,Mineral,142,12.01,1705.42,0.15,2,USA,Amazon,0.014084507042253521,2024-03,1685.0030000000002
3482,2024-03-04,Ashwagandha,Herbal,145,36.88,5347.6,0.21,1,Canada,iHerb,0.006896551724137931,2024-03,5318.464800000001
3483,2024-03-04,Melatonin,Sleep Aid,141,57.46,8101.86,0.09,0,Canada,iHerb,0.0,2024-03,8101.86
3484,2024-03-04,Biotin,Vitamin,161,16.43,2645.23,0.25,2,USA,Walmart,0.012422360248447204,2024-03,2620.585
3485,2024-03-04,Green Tea Extract,Fat Burner,150,54.93,8239.5,0.06,1,Canada,iHerb,0.006666666666666667,2024-03,8187.8658
3486,2024-03-04,Iron Supplement,Mineral,133,39.78,5290.74,0.15,0,Canada,Amazon,0.0,2024-03,5290.74
3487,2024-03-04,Electrolyte Powder,Hydration,155,27.89,4322.95,0.2,1,USA,Amazon,0.0064516129032258064,2024-03,4300.638
3488,2024-03-11,Whey Protein,Protein,160,37.56,6009.6,0.24,5,USA,Walmart,0.03125,2024-03,5866.872
3489,2024-03-11,Vitamin C,Vitamin,142,13.15,1867.3,0.22,1,UK,Walmart,0.007042253521126761,2024-03,1857.043
3490,2024-03-11,Fish Oil,Omega,146,57.34,8371.64,0.13,1,USA,Walmart,0.00684931506849315,2024-03,8321.7542
3491,2024-03-11,Multivitamin,Vitamin,145,40.09,5813.05,0.23,3,USA,Amazon,0.020689655172413793,2024-03,5720.4421
3492,2024-03-11,Pre-Workout,Performance,149,31.16,4642.84,0.06,5,Canada,iHerb,0.03355704697986577,2024-03,4496.388
3493,2024-03-11,BCAA,Amino Acid,143,59.48,8505.64,0.03,2,USA,Amazon,0.013986013986013986,2024-03,8390.2488
3494,2024-03-11,Creatine,Performance,174,10.13,1762.62,0.09,0,USA,Walmart,0.0,2024-03,1762.62
3495,2024-03-11,Zinc,Mineral,147,31.94,4695.18,0.11,1,UK,Walmart,0.006802721088435374,2024-03,4666.7534000000005
3496,2024-03-11,Collagen Peptides,Protein,153,25.42,3889.26,0.21,2,Canada,iHerb,0.013071895424836602,2024-03,3849.0964000000004
3497,2024-03-11,Magnesium,Mineral,143,28.06,4012.58,0.16,0,UK,iHerb,0.0,2024-03,4012.58
3498,2024-03-11,Ashwagandha,Herbal,171,56.0,9576.0,0.01,1,UK,iHerb,0.005847953216374269,2024-03,9520.56
3499,2024-03-11,Melatonin,Sleep Aid,165,31.81,5248.65,0.03,1,Canada,iHerb,0.006060606060606061,2024-03,5217.7943
3500,2024-03-11,Biotin,Vitamin,164,46.84,7681.76,0.09,4,UK,Walmart,0.024390243902439025,2024-03,7511.2624000000005
3501,2024-03-11,Green Tea Extract,Fat Burner,158,31.32,4948.56,0.23,2,USA,Amazon,0.012658227848101266,2024-03,4900.327200000001
3502,2024-03-11,Iron Supplement,Mineral,158,21.18,3346.44,0.18,2,Canada,Walmart,0.012658227848101266,2024-03,3311.7048
3503,2024-03-11,Electrolyte Powder,Hydration,150,20.41,3061.5,0.2,4,USA,Walmart,0.02666666666666667,2024-03,2996.188
3504,2024-03-18,Whey Protein,Protein,168,30.3,5090.4,0.2,2,USA,Walmart,0.011904761904761904,2024-03,5041.92
3505,2024-03-18,Vitamin C,Vitamin,152,36.8,5593.6,0.13,0,USA,Amazon,0.0,2024-03,5593.6
3506,2024-03-18,Fish Oil,Omega,127,55.66,7068.82,0.1,1,Canada,iHerb,0.007874015748031496,2024-03,7018.726
3507,2024-03-18,Multivitamin,Vitamin,164,40.48,6638.72,0.07,3,UK,iHerb,0.018292682926829267,2024-03,6525.7808
3508,2024-03-18,Pre-Workout,Performance,136,19.58,2662.88,0.07,1,USA,Walmart,0.007352941176470588,2024-03,2644.6706
3509,2024-03-18,BCAA,Amino Acid,156,43.83,6837.48,0.02,0,UK,iHerb,0.0,2024-03,6837.48
3510,2024-03-18,Creatine,Performance,150,52.98,7947.0,0.24,2,UK,Amazon,0.013333333333333334,2024-03,7866.4704
3511,2024-03-18,Zinc,Mineral,156,41.14,6417.84,0.04,2,UK,iHerb,0.01282051282051282,2024-03,6338.8512
3512,2024-03-18,Collagen Peptides,Protein,146,36.18,5282.28,0.03,1,USA,Amazon,0.00684931506849315,2024-03,5247.185399999999
3513,2024-03-18,Magnesium,Mineral,133,54.56,7256.48,0.12,0,UK,iHerb,0.0,2024-03,7256.48
3514,2024-03-18,Ashwagandha,Herbal,146,20.01,2921.46,0.01,1,UK,Amazon,0.00684931506849315,2024-03,2901.6501
3515,2024-03-18,Melatonin,Sleep Aid,162,40.32,6531.84,0.05,1,USA,Amazon,0.006172839506172839,2024-03,6493.536
3516,2024-03-18,Biotin,Vitamin,164,52.9,8675.6,0.12,3,Canada,Walmart,0.018292682926829267,2024-03,8535.944
3517,2024-03-18,Green Tea Extract,Fat Burner,143,47.58,6803.94,0.2,0,Canada,Amazon,0.0,2024-03,6803.94
3518,2024-03-18,Iron Supplement,Mineral,191,13.43,2565.13,0.15,3,Canada,Amazon,0.015706806282722512,2024-03,2530.8835
3519,2024-03-18,Electrolyte Powder,Hydration,182,11.26,2049.32,0.15,1,UK,Amazon,0.005494505494505495,2024-03,2039.7490000000003
3520,2024-03-25,Whey Protein,Protein,148,13.23,1958.04,0.12,1,UK,iHerb,0.006756756756756757,2024-03,1946.3976
3521,2024-03-25,Vitamin C,Vitamin,158,19.26,3043.08,0.05,1,Canada,Walmart,0.006329113924050633,2024-03,3024.783
3522,2024-03-25,Fish Oil,Omega,137,59.72,8181.64,0.16,2,UK,iHerb,0.014598540145985401,2024-03,8081.3104
3523,2024-03-25,Multivitamin,Vitamin,147,55.55,8165.85,0.24,1,Canada,iHerb,0.006802721088435374,2024-03,8123.6320000000005
3524,2024-03-25,Pre-Workout,Performance,142,16.62,2360.04,0.19,2,UK,iHerb,0.014084507042253521,2024-03,2333.1156
3525,2024-03-25,BCAA,Amino Acid,150,39.1,5865.0,0.1,0,Canada,Walmart,0.0,2024-03,5865.0
3526,2024-03-25,Creatine,Performance,147,13.55,1991.85,0.08,0,USA,iHerb,0.0,2024-03,1991.85
3527,2024-03-25,Zinc,Mineral,159,13.13,2087.67,0.24,0,Canada,Amazon,0.0,2024-03,2087.67
3528,2024-03-25,Collagen Peptides,Protein,153,49.39,7556.67,0.01,3,USA,iHerb,0.0196078431372549,2024-03,7409.9817
3529,2024-03-25,Magnesium,Mineral,171,34.1,5831.1,0.01,2,Canada,Amazon,0.011695906432748537,2024-03,5763.582
3530,2024-03-25,Ashwagandha,Herbal,147,30.19,4437.93,0.17,0,UK,Walmart,0.0,2024-03,4437.93
3531,2024-03-25,Melatonin,Sleep Aid,134,12.28,1645.52,0.14,2,Canada,iHerb,0.014925373134328358,2024-03,1624.3984
3532,2024-03-25,Biotin,Vitamin,154,44.03,6780.62,0.08,1,UK,Walmart,0.006493506493506494,2024-03,6740.1124
3533,2024-03-25,Green Tea Extract,Fat Burner,143,18.08,2585.44,0.0,2,USA,Walmart,0.013986013986013986,2024-03,2549.28
3534,2024-03-25,Iron Supplement,Mineral,175,49.15,8601.25,0.17,2,Canada,Walmart,0.011428571428571429,2024-03,8519.661
3535,2024-03-25,Electrolyte Powder,Hydration,158,21.24,3355.92,0.08,1,Canada,Amazon,0.006329113924050633,2024-03,3336.3792
3536,2024-04-01,Whey Protein,Protein,148,27.26,4034.48,0.09,3,USA,Amazon,0.02027027027027027,2024-04,3960.0602
3537,2024-04-01,Vitamin C,Vitamin,150,53.04,7956.0,0.12,2,USA,Amazon,0.013333333333333334,2024-04,7862.6496
3538,2024-04-01,Fish Oil,Omega,130,30.22,3928.6,0.12,4,USA,Walmart,0.03076923076923077,2024-04,3822.2255999999998
3539,2024-04-01,Multivitamin,Vitamin,157,45.08,7077.56,0.0,0,Canada,Amazon,0.0,2024-04,7077.56
3540,2024-04-01,Pre-Workout,Performance,163,28.21,4598.23,0.13,3,UK,Walmart,0.018404907975460124,2024-04,4524.6019
3541,2024-04-01,BCAA,Amino Acid,155,16.02,2483.1,0.07,4,UK,Amazon,0.025806451612903226,2024-04,2423.5056
3542,2024-04-01,Creatine,Performance,148,34.93,5169.64,0.22,2,Canada,Amazon,0.013513513513513514,2024-04,5115.149200000001
3543,2024-04-01,Zinc,Mineral,157,11.45,1797.65,0.23,4,Canada,Walmart,0.025477707006369428,2024-04,1762.384
3544,2024-04-01,Collagen Peptides,Protein,162,52.23,8461.26,0.15,0,USA,Walmart,0.0,2024-04,8461.26
3545,2024-04-01,Magnesium,Mineral,146,27.56,4023.76,0.22,0,USA,Walmart,0.0,2024-04,4023.76
3546,2024-04-01,Ashwagandha,Herbal,144,12.58,1811.52,0.03,0,UK,Walmart,0.0,2024-04,1811.52
3547,2024-04-01,Melatonin,Sleep Aid,164,24.94,4090.16,0.0,2,USA,Amazon,0.012195121951219513,2024-04,4040.2799999999997
3548,2024-04-01,Biotin,Vitamin,154,28.72,4422.88,0.05,2,USA,Walmart,0.012987012987012988,2024-04,4368.312
3549,2024-04-01,Green Tea Extract,Fat Burner,162,34.34,5563.08,0.06,0,UK,Amazon,0.0,2024-04,5563.08
3550,2024-04-01,Iron Supplement,Mineral,159,20.81,3308.79,0.08,4,UK,iHerb,0.025157232704402517,2024-04,3232.2092
3551,2024-04-01,Electrolyte Powder,Hydration,164,33.0,5412.0,0.16,1,UK,Walmart,0.006097560975609756,2024-04,5384.28
3552,2024-04-08,Whey Protein,Protein,128,39.7,5081.6,0.07,2,Canada,iHerb,0.015625,2024-04,5007.758000000001
3553,2024-04-08,Vitamin C,Vitamin,135,16.25,2193.75,0.1,0,USA,Walmart,0.0,2024-04,2193.75
3554,2024-04-08,Fish Oil,Omega,141,33.91,4781.31,0.14,1,USA,iHerb,0.0070921985815602835,2024-04,4752.147400000001
3555,2024-04-08,Multivitamin,Vitamin,151,25.81,3897.31,0.21,1,USA,Amazon,0.006622516556291391,2024-04,3876.9201
3556,2024-04-08,Pre-Workout,Performance,144,52.26,7525.44,0.25,2,USA,Amazon,0.013888888888888888,2024-04,7447.049999999999
3557,2024-04-08,BCAA,Amino Acid,146,43.17,6302.82,0.25,2,Canada,Amazon,0.0136986301369863,2024-04,6238.065
3558,2024-04-08,Creatine,Performance,167,30.35,5068.45,0.23,2,UK,Walmart,0.011976047904191617,2024-04,5021.711
3559,2024-04-08,Zinc,Mineral,148,55.03,8144.44,0.14,1,Canada,Amazon,0.006756756756756757,2024-04,8097.1142
3560,2024-04-08,Collagen Peptides,Protein,148,14.84,2196.32,0.19,0,Canada,iHerb,0.0,2024-04,2196.32
3561,2024-04-08,Magnesium,Mineral,147,33.38,4906.86,0.21,1,Canada,Amazon,0.006802721088435374,2024-04,4880.489799999999
3562,2024-04-08,Ashwagandha,Herbal,180,11.91,2143.8,0.22,3,Canada,Walmart,0.016666666666666666,2024-04,2115.9306
3563,2024-04-08,Melatonin,Sleep Aid,150,35.25,5287.5,0.12,1,UK,iHerb,0.006666666666666667,2024-04,5256.48
3564,2024-04-08,Biotin,Vitamin,144,32.63,4698.72,0.01,1,UK,Amazon,0.006944444444444444,2024-04,4666.4163
3565,2024-04-08,Green Tea Extract,Fat Burner,139,39.94,5551.66,0.19,4,UK,iHerb,0.02877697841726619,2024-04,5422.2544
3566,2024-04-08,Iron Supplement,Mineral,143,30.17,4314.31,0.12,3,Canada,Amazon,0.02097902097902098,2024-04,4234.6612000000005
3567,2024-04-08,Electrolyte Powder,Hydration,152,47.13,7163.76,0.13,0,USA,Walmart,0.0,2024-04,7163.76
3568,2024-04-15,Whey Protein,Protein,153,52.13,7975.89,0.15,1,Canada,Walmart,0.006535947712418301,2024-04,7931.579500000001
3569,2024-04-15,Vitamin C,Vitamin,130,47.6,6188.0,0.09,0,Canada,iHerb,0.0,2024-04,6188.0
3570,2024-04-15,Fish Oil,Omega,173,41.91,7250.43,0.03,0,USA,Amazon,0.0,2024-04,7250.43
3571,2024-04-15,Multivitamin,Vitamin,132,15.78,2082.96,0.21,5,UK,Amazon,0.03787878787878788,2024-04,2020.6290000000001
3572,2024-04-15,Pre-Workout,Performance,145,45.58,6609.1,0.23,3,UK,Walmart,0.020689655172413793,2024-04,6503.8102
3573,2024-04-15,BCAA,Amino Acid,125,47.73,5966.25,0.17,0,USA,Walmart,0.0,2024-04,5966.25
3574,2024-04-15,Creatine,Performance,150,20.94,3141.0,0.22,0,UK,Walmart,0.0,2024-04,3141.0
3575,2024-04-15,Zinc,Mineral,161,25.76,4147.36,0.18,3,USA,iHerb,0.018633540372670808,2024-04,4083.9903999999997
3576,2024-04-15,Collagen Peptides,Protein,173,44.3,7663.9,0.15,2,USA,iHerb,0.011560693641618497,2024-04,7588.589999999999
3577,2024-04-15,Magnesium,Mineral,168,24.11,4050.48,0.13,0,USA,iHerb,0.0,2024-04,4050.48
3578,2024-04-15,Ashwagandha,Herbal,169,33.89,5727.41,0.2,1,Canada,iHerb,0.005917159763313609,2024-04,5700.298
3579,2024-04-15,Melatonin,Sleep Aid,152,28.29,4300.08,0.03,2,USA,iHerb,0.013157894736842105,2024-04,4245.1974
3580,2024-04-15,Biotin,Vitamin,149,33.39,4975.11,0.05,3,USA,Walmart,0.020134228187919462,2024-04,4879.9484999999995
3581,2024-04-15,Green Tea Extract,Fat Burner,150,25.13,3769.5,0.24,1,USA,Walmart,0.006666666666666667,2024-04,3750.4012
3582,2024-04-15,Iron Supplement,Mineral,167,59.52,9939.84,0.18,1,Canada,Amazon,0.005988023952095809,2024-04,9891.0336
3583,2024-04-15,Electrolyte Powder,Hydration,147,27.2,3998.4,0.19,2,Canada,iHerb,0.013605442176870748,2024-04,3954.3360000000002
3584,2024-04-22,Whey Protein,Protein,162,36.63,5934.06,0.06,1,Canada,Walmart,0.006172839506172839,2024-04,5899.6278
3585,2024-04-22,Vitamin C,Vitamin,154,58.47,9004.38,0.23,1,USA,iHerb,0.006493506493506494,2024-04,8959.3581
3586,2024-04-22,Fish Oil,Omega,150,54.11,8116.5,0.17,1,Canada,Walmart,0.006666666666666667,2024-04,8071.5887
3587,2024-04-22,Multivitamin,Vitamin,148,57.97,8579.56,0.04,0,UK,Amazon,0.0,2024-04,8579.56
3588,2024-04-22,Pre-Workout,Performance,166,42.99,7136.34,0.14,0,UK,Amazon,0.0,2024-04,7136.34
3589,2024-04-22,BCAA,Amino Acid,153,26.25,4016.25,0.23,1,USA,Amazon,0.006535947712418301,2024-04,3996.0375
3590,2024-04-22,Creatine,Performance,175,25.73,4502.75,0.16,3,Canada,iHerb,0.017142857142857144,2024-04,4437.9104
3591,2024-04-22,Zinc,Mineral,150,12.01,1801.5,0.23,0,Canada,iHerb,0.0,2024-04,1801.5
3592,2024-04-22,Collagen Peptides,Protein,167,51.64,8623.88,0.17,0,UK,iHerb,0.0,2024-04,8623.88
3593,2024-04-22,Magnesium,Mineral,171,22.21,3797.91,0.2,0,USA,iHerb,0.0,2024-04,3797.91
3594,2024-04-22,Ashwagandha,Herbal,139,51.52,7161.28,0.04,1,USA,iHerb,0.007194244604316547,2024-04,7111.8207999999995
3595,2024-04-22,Melatonin,Sleep Aid,158,56.78,8971.24,0.2,2,UK,Walmart,0.012658227848101266,2024-04,8880.392
3596,2024-04-22,Biotin,Vitamin,148,45.49,6732.52,0.25,2,USA,iHerb,0.013513513513513514,2024-04,6664.285000000001
3597,2024-04-22,Green Tea Extract,Fat Burner,154,45.99,7082.46,0.14,1,Canada,Amazon,0.006493506493506494,2024-04,7042.9086
3598,2024-04-22,Iron Supplement,Mineral,175,21.84,3822.0,0.08,4,USA,Amazon,0.022857142857142857,2024-04,3741.6288
3599,2024-04-22,Electrolyte Powder,Hydration,167,11.92,1990.64,0.01,1,UK,Walmart,0.005988023952095809,2024-04,1978.8392000000001
3600,2024-04-29,Whey Protein,Protein,155,41.69,6461.95,0.18,0,USA,Walmart,0.0,2024-04,6461.95
3601,2024-04-29,Vitamin C,Vitamin,132,17.74,2341.68,0.02,2,USA,Walmart,0.015151515151515152,2024-04,2306.9096
3602,2024-04-29,Fish Oil,Omega,162,50.85,8237.7,0.17,2,Canada,Walmart,0.012345679012345678,2024-04,8153.289000000001
3603,2024-04-29,Multivitamin,Vitamin,137,24.45,3349.65,0.24,5,Canada,Amazon,0.0364963503649635,2024-04,3256.7400000000002
3604,2024-04-29,Pre-Workout,Performance,161,36.0,5796.0,0.24,2,UK,iHerb,0.012422360248447204,2024-04,5741.28
3605,2024-04-29,BCAA,Amino Acid,176,26.69,4697.44,0.21,0,Canada,Amazon,0.0,2024-04,4697.44
3606,2024-04-29,Creatine,Performance,176,56.32,9912.32,0.08,2,UK,Walmart,0.011363636363636364,2024-04,9808.6912
3607,2024-04-29,Zinc,Mineral,149,35.22,5247.78,0.24,2,Canada,Walmart,0.013422818791946308,2024-04,5194.2456
3608,2024-04-29,Collagen Peptides,Protein,141,24.7,3482.7,0.09,0,Canada,Amazon,0.0,2024-04,3482.7
3609,2024-04-29,Magnesium,Mineral,169,22.95,3878.55,0.23,3,USA,Amazon,0.01775147928994083,2024-04,3825.5355
3610,2024-04-29,Ashwagandha,Herbal,135,55.65,7512.75,0.02,2,USA,iHerb,0.014814814814814815,2024-04,7403.676
3611,2024-04-29,Melatonin,Sleep Aid,152,34.64,5265.28,0.17,0,USA,iHerb,0.0,2024-04,5265.28
3612,2024-04-29,Biotin,Vitamin,160,32.76,5241.6,0.04,3,USA,Amazon,0.01875,2024-04,5147.251200000001
3613,2024-04-29,Green Tea Extract,Fat Burner,143,31.44,4495.92,0.19,1,USA,Amazon,0.006993006993006993,2024-04,4470.4536
3614,2024-04-29,Iron Supplement,Mineral,161,19.58,3152.38,0.14,4,UK,Walmart,0.024844720496894408,2024-04,3085.0248
3615,2024-04-29,Electrolyte Powder,Hydration,128,17.83,2282.24,0.16,1,Canada,iHerb,0.0078125,2024-04,2267.2628
3616,2024-05-06,Whey Protein,Protein,163,19.82,3230.66,0.08,2,USA,Walmart,0.012269938650306749,2024-05,3194.1911999999998
3617,2024-05-06,Vitamin C,Vitamin,157,57.19,8978.83,0.09,2,USA,Amazon,0.012738853503184714,2024-05,8874.7442
3618,2024-05-06,Fish Oil,Omega,151,52.31,7898.81,0.2,1,Canada,iHerb,0.006622516556291391,2024-05,7856.962
3619,2024-05-06,Multivitamin,Vitamin,153,44.49,6806.97,0.08,3,Canada,Walmart,0.0196078431372549,2024-05,6684.1776
3620,2024-05-06,Pre-Workout,Performance,139,23.43,3256.77,0.05,1,Canada,Amazon,0.007194244604316547,2024-05,3234.5115
3621,2024-05-06,BCAA,Amino Acid,138,22.07,3045.66,0.18,1,Canada,iHerb,0.007246376811594203,2024-05,3027.5625999999997
3622,2024-05-06,Creatine,Performance,166,29.32,4867.12,0.19,4,UK,iHerb,0.024096385542168676,2024-05,4772.1232
3623,2024-05-06,Zinc,Mineral,139,33.32,4631.48,0.14,1,UK,iHerb,0.007194244604316547,2024-05,4602.824799999999
3624,2024-05-06,Collagen Peptides,Protein,164,31.91,5233.24,0.12,1,USA,Amazon,0.006097560975609756,2024-05,5205.1592
3625,2024-05-06,Magnesium,Mineral,146,39.01,5695.46,0.16,1,UK,Walmart,0.00684931506849315,2024-05,5662.6916
3626,2024-05-06,Ashwagandha,Herbal,143,16.64,2379.52,0.06,0,UK,Walmart,0.0,2024-05,2379.52
3627,2024-05-06,Melatonin,Sleep Aid,128,10.98,1405.44,0.06,2,USA,Walmart,0.015625,2024-05,1384.7976
3628,2024-05-06,Biotin,Vitamin,125,55.66,6957.5,0.2,1,USA,Amazon,0.008,2024-05,6912.972
3629,2024-05-06,Green Tea Extract,Fat Burner,172,13.63,2344.36,0.25,3,Canada,Amazon,0.01744186046511628,2024-05,2313.6925
3630,2024-05-06,Iron Supplement,Mineral,149,43.56,6490.44,0.05,0,Canada,iHerb,0.0,2024-05,6490.44
3631,2024-05-06,Electrolyte Powder,Hydration,149,10.5,1564.5,0.2,0,USA,Walmart,0.0,2024-05,1564.5
3632,2024-05-13,Whey Protein,Protein,149,44.34,6606.66,0.01,1,Canada,iHerb,0.006711409395973154,2024-05,6562.7634
3633,2024-05-13,Vitamin C,Vitamin,153,16.75,2562.75,0.17,1,USA,Walmart,0.006535947712418301,2024-05,2548.8475
3634,2024-05-13,Fish Oil,Omega,136,55.63,7565.68,0.0,2,USA,iHerb,0.014705882352941176,2024-05,7454.42
3635,2024-05-13,Multivitamin,Vitamin,128,17.53,2243.84,0.11,2,UK,Amazon,0.015625,2024-05,2212.6366000000003
3636,2024-05-13,Pre-Workout,Performance,142,30.56,4339.52,0.06,1,UK,iHerb,0.007042253521126761,2024-05,4310.793600000001
3637,2024-05-13,BCAA,Amino Acid,162,52.33,8477.46,0.08,3,USA,Walmart,0.018518518518518517,2024-05,8333.029199999999
3638,2024-05-13,Creatine,Performance,139,57.42,7981.38,0.0,1,Canada,iHerb,0.007194244604316547,2024-05,7923.96
3639,2024-05-13,Zinc,Mineral,155,18.8,2914.0,0.24,2,Canada,Amazon,0.012903225806451613,2024-05,2885.424
3640,2024-05-13,Collagen Peptides,Protein,136,49.16,6685.76,0.02,0,UK,Amazon,0.0,2024-05,6685.76
3641,2024-05-13,Magnesium,Mineral,153,44.34,6784.02,0.1,2,USA,iHerb,0.013071895424836602,2024-05,6704.2080000000005
